Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits,Volume
1988-05-24 00:00:00+00:00,256.85886271294726,263.3503334813349,352569.2889859367,256.6611445583737,256.6611445583737,,,0
1988-05-25 00:00:00+00:00,257.16361645931676,263.7285221249178,379400.33334086195,256.96368740771265,256.96368740771265,,,0
1988-05-26 00:00:00+00:00,258.0472426244096,264.70053301068805,409126.752306315,257.84464796607233,257.84464796607233,,,0
1988-05-27 00:00:00+00:00,256.91461931170056,263.60477703081455,437980.7463072215,256.71092845902035,256.71092845902035,,,0
1988-05-31 00:00:00+00:00,265.81310468182903,272.8007789712087,485961.9657144416,265.6003821052812,265.6003821052812,,,0
1988-06-01 00:00:00+00:00,270.42942619765427,277.6065458496327,530807.4152775196,270.2109641674255,270.2109641674255,,,0
1988-06-02 00:00:00+00:00,269.05707744769745,276.26706674994387,567879.1714208133,268.8376434008679,268.8376434008679,,,0
1988-06-03 00:00:00+00:00,270.2099007823471,277.5197396335763,612855.0284161179,269.9874564593418,269.9874564593418,,,0
1988-06-06 00:00:00+00:00,270.8736509997944,278.27071564482605,660272.5042984394,270.64858133383154,270.64858133383154,,,0
1988-06-07 00:00:00+00:00,269.0223372904643,276.43830311202186,705224.1289556985,268.79672187019384,268.79672187019384,,,0
1988-06-08 00:00:00+00:00,275.464514133903,283.1270670998883,774943.7425849121,275.2314262294013,275.2314262294013,,,0
1988-06-09 00:00:00+00:00,274.22197165237054,281.9206303417489,829503.1129012479,273.9878158371877,273.9878158371877,,,0
1988-06-10 00:00:00+00:00,275.3047295202114,283.1041543520557,894920.6213209016,275.06753941890486,275.06753941890486,,,0
1988-06-13 00:00:00+00:00,275.49928716581303,283.3748874579708,962596.053020143,275.25981140011476,275.25981140011476,,,0
1988-06-14 00:00:00+00:00,278.42816343769755,286.45822166419833,1044942.461089123,278.1840222446175,278.1840222446175,,,0
1988-06-15 00:00:00+00:00,278.5827314638598,286.6887483352161,1123804.4361374057,278.3363126975013,278.3363126975013,,,0
1988-06-16 00:00:00+00:00,273.83761910555637,281.87712415983077,1188852.4504110557,273.59325438912884,273.59325438912884,,,0
1988-06-17 00:00:00+00:00,274.770578304827,282.90783113169283,1281965.745950553,274.52327435256916,274.52327435256916,,,0
1988-06-20 00:00:00+00:00,273.0292775704613,281.18557687923516,1369880.0411040168,272.78142700353357,272.78142700353357,,,0
1988-06-21 00:00:00+00:00,275.7982715822408,284.10747474986965,1486397.602810109,275.5458069383542,275.5458069383542,,,0
1988-06-22 00:00:00+00:00,279.8443767587069,288.3463943355552,1619557.333631073,279.58608660116647,279.58608660116647,,,0
1988-06-23 00:00:00+00:00,278.991108517887,287.5391748432398,1735948.3340401177,278.73145307251735,278.73145307251735,,,0
1988-06-24 00:00:00+00:00,278.11792673037206,286.71101006472287,1860563.7873347278,277.856937695592,277.856937695592,,,0
1988-06-27 00:00:00+00:00,273.353486611937,281.87092567072017,1968074.620727354,273.09482906119166,273.09482906119166,,,0
1988-06-28 00:00:00+00:00,276.6909452220296,285.3827321658072,2139541.802341111,276.42702678767716,276.42702678767716,,,0
1988-06-29 00:00:00+00:00,275.3389312888601,284.0594793104906,2289371.019253178,275.07417394675747,275.07417394675747,,,0
1988-06-30 00:00:00+00:00,277.8980163330903,286.7705178851952,2482157.405153634,277.62868016108894,277.62868016108894,,,0
1988-07-01 00:00:00+00:00,276.21677308634196,285.10717602077216,2653091.567703029,275.9469285963376,275.9469285963376,,,0
1988-07-05 00:00:00+00:00,280.3919797022985,289.48793076802747,2891951.267769175,280.1159315134293,280.1159315134293,,,0
1988-07-06 00:00:00+00:00,276.53589358851565,285.57900975764767,3068830.328514626,276.2614848324948,276.2614848324948,,,0
1988-07-07 00:00:00+00:00,276.29140238883963,285.39780469245215,3296018.581849637,276.01510900756983,276.01510900756983,,,0
1988-07-08 00:00:00+00:00,274.500587820289,283.619202042188,3521576.339758121,274.22395992772636,274.22395992772636,,,0
1988-07-11 00:00:00+00:00,275.0641991371297,284.2723280906753,3792625.871477194,274.7848917187213,274.7848917187213,,,0
1988-07-12 00:00:00+00:00,272.31579930475755,281.50287722010603,4038855.152873321,272.03716681787097,272.03716681787097,,,0
1988-07-13 00:00:00+00:00,273.80715956181837,283.11481520722504,4363545.176266704,273.52490641259595,273.52490641259595,,,0
1988-07-14 00:00:00+00:00,274.78970567723337,284.20142774881,4706098.638094376,274.504333509871,274.504333509871,,,0
1988-07-15 00:00:00+00:00,276.60018305228266,286.14485261990984,5089662.655069102,276.31081697842416,276.31081697842416,,,0
1988-07-18 00:00:00+00:00,275.0489523158046,284.6115159923913,5442410.934988263,274.75908145076176,274.75908145076176,,,0
1988-07-19 00:00:00+00:00,272.98907731765814,282.5510656483112,5809370.35675787,272.6992616635435,272.6992616635435,,,0
1988-07-20 00:00:00+00:00,274.53018025088755,284.216674353636,6277375.014885568,274.23662869651304,274.23662869651304,,,0
1988-07-21 00:00:00+00:00,271.133770583076,280.77136742396897,6669982.753180126,270.8417391211794,270.8417391211794,,,0
1988-07-22 00:00:00+00:00,267.91704818778055,277.51038622984174,7090532.150289498,267.62639587450076,267.62639587450076,,,0
1988-07-25 00:00:00+00:00,269.18886601658426,278.89701158496126,7655378.643262119,268.894773214931,268.894773214931,,,0
1988-07-26 00:00:00+00:00,269.7424760921807,279.5402007953124,8244625.396027119,269.4457079518388,269.4457079518388,,,0
1988-07-27 00:00:00+00:00,267.0545682769488,276.8244354520019,8780116.262666695,266.7586825937883,266.7586825937883,,,0
1988-07-28 00:00:00+00:00,270.6302128442456,280.59998681165644,9555437.457972126,270.32831142776485,270.32831142776485,,,0
1988-07-29 00:00:00+00:00,276.74895074765374,287.01417208892656,10487324.184120694,276.4381420258745,276.4381420258745,,,0
1988-08-01 00:00:00+00:00,277.0131779945551,287.3598396642365,11282995.05272074,276.6999439307404,276.6999439307404,,,0
1988-08-02 00:00:00+00:00,276.9582181350251,287.37455285436755,12126022.234494291,276.64291560537976,276.64291560537976,,,0
1988-08-03 00:00:00+00:00,277.92051848976575,288.44477461996263,13076575.634197246,277.60199025835635,277.60199025835635,,,0
1988-08-04 00:00:00+00:00,277.047801668771,287.6110065247666,14015144.86652895,276.72813611137786,276.72813611137786,,,0
1988-08-05 00:00:00+00:00,276.30476499097796,286.91142807818443,15027501.3185641,275.9838259411792,275.9838259411792,,,0
1988-08-08 00:00:00+00:00,275.1927518299494,285.82834137504415,16092807.289730782,274.8709793301646,274.8709793301646,,,0
1988-08-09 00:00:00+00:00,271.8071500465693,282.3832371687812,17100415.919237703,271.48721967439093,271.48721967439093,,,0
1988-08-10 00:00:00+00:00,267.13527489371455,277.60006180448266,18087568.50089901,266.8187530745933,266.8187530745933,,,0
1988-08-11 00:00:00+00:00,268.03778929385237,278.60722117919386,19503707.676686507,267.71814358228187,267.71814358228187,,,0
1988-08-12 00:00:00+00:00,267.8334630944962,278.46437902793645,20949960.485573206,267.5119995986531,267.5119995986531,,,0
1988-08-15 00:00:00+00:00,264.00946845709814,274.55810690565716,22220313.84817514,263.6905347951024,263.6905347951024,,,0
1988-08-16 00:00:00+00:00,265.9590227435249,276.6540871629979,24049032.916847195,265.63570350598377,265.63570350598377,,,0
1988-08-17 00:00:00+00:00,266.1735145681398,276.946258048385,25870061.755721208,265.847889162226,265.847889162226,,,0
1988-08-18 00:00:00+00:00,266.45777170582,277.31114640540335,27835745.47971191,266.1297515014898,266.1297515014898,,,0
1988-08-19 00:00:00+00:00,265.6652233476067,276.55553357883184,29838266.514711045,265.33612958145926,265.33612958145926,,,0
1988-08-22 00:00:00+00:00,262.39996707757564,273.22545499811383,31706862.501036495,262.0728750498822,262.0728750498822,,,0
1988-08-23 00:00:00+00:00,262.5147982858533,273.4132215062892,34096058.1130341,262.1855451341201,262.1855451341201,,,0
1988-08-24 00:00:00+00:00,266.63765658975274,277.77548690669477,37185851.65236066,266.3012135878314,266.3012135878314,,,0
1988-08-25 00:00:00+00:00,264.6586999140068,275.7831999863087,39695640.81049323,264.3227034157943,264.3227034157943,,,0
1988-08-26 00:00:00+00:00,265.23211657006925,276.4495555647106,42755445.98885505,264.8933567865907,264.8933567865907,,,0
1988-08-29 00:00:00+00:00,268.03866970700204,279.4438086166367,46410887.5463062,267.6942856372238,267.6942856372238,,,0
1988-08-30 00:00:00+00:00,268.2530872800881,279.73709971206364,49924886.289567344,267.9063664525488,267.9063664525488,,,0
1988-08-31 00:00:00+00:00,267.2412962450343,278.7518167201516,53476704.32890996,266.8938202706959,266.8938202706959,,,0
1988-09-01 00:00:00+00:00,264.02635235468824,275.4679771857405,56839581.47201187,263.6810014527279,263.6810014527279,,,0
1988-09-02 00:00:00+00:00,270.3417939528731,282.12585707140477,62457307.57145099,269.98615198220335,269.98615198220335,,,0
1988-09-06 00:00:00+00:00,271.5131421438912,283.41868316901196,67406915.3439369,271.1538803176395,271.1538803176395,,,0
1988-09-07 00:00:00+00:00,271.7972630935109,283.78600461754866,72527242.41193122,271.4355374161514,271.4355374161514,,,0
1988-09-08 00:00:00+00:00,271.8221864925709,283.88286117055617,77967272.51992211,271.45833756989674,271.45833756989674,,,0
1988-09-09 00:00:00+00:00,272.90373308107206,285.08325365994995,84118413.98370405,272.5363461977216,272.5363461977216,,,0
1988-09-12 00:00:00+00:00,272.5299214432332,284.7639166472529,90304924.5109001,272.1609392384889,272.1609392384889,,,0
1988-09-13 00:00:00+00:00,273.53168619365556,285.8817289783532,97402061.9032336,273.1592520238495,273.1592520238495,,,0
1988-09-14 00:00:00+00:00,275.4603659776688,287.9688461724052,105385723.59232493,275.08320241546534,275.08320241546534,,,0
1988-09-15 00:00:00+00:00,274.25924293969143,286.78505875419,112821170.60550947,273.88160580630023,273.88160580630023,,,0
1988-09-16 00:00:00+00:00,276.84571211923316,289.56123809451,122337158.08971877,276.4624046755249,276.4624046755249,,,0
1988-09-19 00:00:00+00:00,274.9767994635998,287.67876158363157,130676182.14248799,274.59395084482145,274.59395084482145,,,0
1988-09-20 00:00:00+00:00,276.008296369573,288.8297117195045,140955984.68163124,275.62189720792134,275.62189720792134,,,0
1988-09-21 00:00:00+00:00,276.50157461433366,289.4179969503277,151767619.02372196,276.1123625744706,276.1123625744706,,,0
1988-09-22 00:00:00+00:00,275.48990859488407,288.4313117946333,162582004.01877713,275.0999945193816,275.0999945193816,,,0
1988-09-23 00:00:00+00:00,276.0828172443852,289.12406618421403,175111745.8817614,275.689945704613,275.689945704613,,,0
1988-09-26 00:00:00+00:00,275.38014463776074,288.4603678227878,187784559.06078267,274.98615018068784,274.98615018068784,,,0
1988-09-27 00:00:00+00:00,274.757212232068,287.8798474216054,201427658.1329631,274.3619916070534,274.3619916070534,,,0
1988-09-28 00:00:00+00:00,275.5992464936728,288.8339535860535,217134919.16610464,275.20070204683674,275.20070204683674,,,0
1988-09-29 00:00:00+00:00,279.2117217852825,292.69199938124456,236247726.72217423,278.80583426530427,278.80583426530427,,,0
1988-09-30 00:00:00+00:00,278.51898759254146,292.03887690767453,253360089.7696691,278.11196026640954,278.11196026640954,,,0
1988-10-03 00:00:00+00:00,278.115279723486,291.68846596648774,271973324.2165059,277.70670089095455,277.70670089095455,,,0
1988-10-04 00:00:00+00:00,277.3727776595896,290.9825329849207,291622105.4456554,276.96315127189047,276.96315127189047,,,0
1988-10-05 00:00:00+00:00,278.6332253825142,292.37745674432085,314794179.9638073,278.21960491661406,278.21960491661406,,,0
1988-10-06 00:00:00+00:00,279.1761969740374,293.0201899270541,338990429.06462294,278.7596281738977,278.7596281738977,,,0
1988-10-07 00:00:00+00:00,285.0202544273337,299.2271854490818,371482064.3013768,284.59281902809863,284.59281902809863,,,0
1988-10-10 00:00:00+00:00,285.18440857608334,299.4742098845789,399525599.6401592,284.75453561257984,284.75453561257984,,,0
1988-10-11 00:00:00+00:00,284.8702960713565,299.21910769739037,429016013.95739,284.43870395262684,284.43870395262684,,,0
1988-10-12 00:00:00+00:00,280.8197009940506,295.0391715931341,455055539.81844443,280.3920555194787,280.3920555194787,,,0
1988-10-13 00:00:00+00:00,282.0899202329145,296.4473517570066,491204364.954392,281.658181367095,281.658181367095,,,0
1988-10-14 00:00:00+00:00,282.4035942115356,296.85098480303117,528549149.2504949,281.96920647661995,281.96920647661995,,,0
1988-10-17 00:00:00+00:00,283.3449578544442,297.9146022133903,569907281.6138526,282.9069509464987,282.9069509464987,,,0
1988-10-18 00:00:00+00:00,286.39846126109666,301.1994776107867,618743573.4618345,285.9535557089047,285.9535557089047,,,0
1988-10-19 00:00:00+00:00,283.92239083236933,298.6706246050282,659747383.0472564,283.4791298650644,283.4791298650644,,,0
1988-10-20 00:00:00+00:00,289.9746106664807,305.11177359935465,723235845.9383435,289.5197181329515,289.5197181329515,,,0
1988-10-21 00:00:00+00:00,290.77627413291145,306.03144202638265,779416527.3116428,290.31789467874944,290.31789467874944,,,0
1988-10-24 00:00:00+00:00,289.39611229224585,304.6552582673218,834107048.5310465,288.937673052659,288.937673052659,,,0
1988-10-25 00:00:00+00:00,289.5203246811919,304.8620629006309,896952199.824616,289.059463830339,289.059463830339,,,0
1988-10-26 00:00:00+00:00,288.55866049648495,303.9255343933626,961168091.317633,288.0971046493704,288.0971046493704,,,0
1988-10-27 00:00:00+00:00,284.3494169359075,299.56799288846486,1019153326.7202669,283.89237549429185,283.89237549429185,,,0
1988-10-28 00:00:00+00:00,285.6491988973727,301.0121131067682,1100161838.027733,285.1878822916551,285.1878822916551,,,0
1988-10-31 00:00:00+00:00,286.1619574470685,301.6275825590828,1184555339.6102588,285.6976167788056,285.6976167788056,,,0
1988-11-01 00:00:00+00:00,286.39580873257427,301.94935945274216,1274264338.4297256,285.9288887107675,285.9288887107675,,,0
1988-11-02 00:00:00+00:00,286.39056076712063,302.01919391151716,1369702520.903099,285.92144762564146,285.92144762564146,,,0
1988-11-03 00:00:00+00:00,286.58451593856165,302.29911828101706,1473241423.5748785,286.1128834765554,286.1128834765554,,,0
1988-11-04 00:00:00+00:00,283.8499926848337,299.4901046525552,1569551997.883008,283.38065733847003,283.38065733847003,,,0
1988-11-07 00:00:00+00:00,281.53390229615445,297.12115146115445,1674328159.6317801,281.0662144646159,281.0662144646159,,,0
1988-11-08 00:00:00+00:00,282.8435384717696,298.5774585190529,1807549099.7134433,282.3715108227351,282.3715108227351,,,0
1988-11-09 00:00:00+00:00,281.025567947159,296.73288436879056,1931343686.5754256,280.55439996179683,280.55439996179683,,,0
1988-11-10 00:00:00+00:00,281.45866732778944,297.26425628567637,2079006796.7663863,280.9846129156116,280.9846129156116,,,0
1988-11-11 00:00:00+00:00,275.51737877940536,291.06352683614165,2190870034.0221925,275.0511675397147,275.0511675397147,,,0
1988-11-14 00:00:00+00:00,275.4326348968917,291.0466515504109,2354325226.1987915,274.964449138612,274.964449138612,,,0
1988-11-15 00:00:00+00:00,276.0849248527656,291.8085652923456,2536275138.166565,275.6135130707904,275.6135130707904,,,0
1988-11-16 00:00:00+00:00,271.48859026352466,287.0232956519017,2684055651.829902,271.02290442276666,271.02290442276666,,,0
1988-11-17 00:00:00+00:00,272.30027953777994,287.95307201148154,2893156439.1310573,271.8311145037309,271.8311145037309,,,0
1988-11-18 00:00:00+00:00,274.29703766395323,290.1364848417899,3131112603.350597,273.82233915527377,273.82233915527377,,,0
1988-11-21 00:00:00+00:00,274.05300834100643,289.95078280162454,3362894346.3659225,273.57662369534006,273.57662369534006,,,0
1988-11-22 00:00:00+00:00,275.0637613034438,291.09254194467627,3627228539.7935576,274.5835131100147,274.5835131100147,,,0
1988-11-23 00:00:00+00:00,276.93092413209473,293.1411674226973,3923584444.2210174,276.4453016462371,276.4453016462371,,,0
